frame,time_qtm_s,time_rs_s,torso_alpha_deg,torso_beta_deg,torso_gamma_deg,neck_alpha_deg,neck_beta_deg,neck_gamma_deg,shoulderR_alpha_deg,shoulderR_beta_deg,shoulderR_gamma_deg,elbowR_deg
3079,30.78,56.407,18.9079844683384,1.69154239944622,-178.656679520417,85.1098005941237,-0.772334129440622,-3.75963351401967,12.7009333205874,5.71657385730329,-31.2925974450184,165.609922479395
3080,30.79,56.417,19.2652356753223,1.69351451980283,-178.716729425481,84.7797156900102,-0.708964016780039,-3.78351552836349,12.839866957246,5.71325248535472,-31.1752855293497,165.603894485974
3081,30.8,56.427,19.5912078100115,1.69287456284169,-178.724857165797,84.4751034824491,-0.703229350065996,-3.78227144822812,12.9057003061787,5.71366282605558,-31.2036558755818,165.654022185618
3082,30.81,56.437,19.9108363350033,1.68076167450347,-178.764957888057,84.1794825351322,-0.637516722324358,-3.79851642649849,12.9938985665133,5.68464035458839,-31.3166339013128,165.71157677402
3083,30.82,56.447,20.2266114139986,1.68128201896025,-178.761218986373,83.8728763407357,-0.618247298591253,-3.80241688472523,13.0678011312632,5.68568562495131,-31.3127585880569,165.739437418038
3084,30.83,56.457,20.5282350010002,1.6706815486754,-178.799775872537,83.5842808580751,-0.508449395225066,-3.81146537897927,13.1588847761215,5.67721516791275,-31.2389413633869,165.714644380346
3085,30.84,56.467,20.8384741465094,1.67253124339417,-178.789227899274,83.3058197405225,-0.506593528171994,-3.79123361615652,13.2222702868142,5.67798005741271,-31.2979028643076,165.779394770058
3086,30.85,56.477,21.1474462990947,1.67628607562917,-178.817234113741,83.0216110507911,-0.448839197201361,-3.78991867530868,13.2974167567198,5.65991360596451,-31.3169115101649,165.849949513739
3087,30.86,56.487,21.4453868530194,1.6817640128084,-178.815736530891,82.7155436234809,-0.453412074794535,-3.83042051880784,13.3577273288966,5.65204294700064,-31.2985679327747,165.893488967682
3088,30.87,56.497,21.7444743571505,1.66267013208676,-178.805917597631,82.4119287728512,-0.447473709898812,-3.79024488939535,13.4221177540979,5.64290954994002,-31.3414907942344,165.948632126118
3089,30.88,56.507,22.0297682752011,1.65881541055182,-178.816055251226,82.1025178814839,-0.418299893635293,-3.75932736438914,13.5115940960511,5.62663023915723,-31.3562161177452,165.946910204235
3090,30.89,56.517,22.298986944922,1.64286113446833,-178.838887907174,81.8489994519093,-0.387394881902722,-3.74608105205768,13.5748000442611,5.60486969938936,-31.2735327600208,165.997891564526
3091,30.9,56.527,22.5760657242003,1.63300150006307,-178.820911445036,81.5554187852668,-0.36217298820054,-3.81211372858413,13.6515523113964,5.61447902644783,-31.2889742594742,166.012350053785
3092,30.91,56.537,22.8340320639206,1.62479036238955,-178.848479953553,81.2941716380223,-0.290711521833675,-3.80215073121152,13.7050778841401,5.58106690677841,-31.3221426740608,166.065663425849
3093,30.92,56.547,23.102789681803,1.63121326018779,-178.822048403436,81.0249041991917,-0.295493739912375,-3.84016514175605,13.7527101883849,5.58632928459607,-31.4821557357712,166.131931656988
3094,30.93,56.557,23.3352981721054,1.60520017478375,-178.853834137717,80.7797009947766,-0.23707987936409,-3.8100099556236,13.8701850360156,5.5655561322017,-31.339744733071,166.098797704491
3095,30.94,56.567,23.5751197375259,1.5894617682249,-178.832954127807,80.5487816390938,-0.231361062072539,-3.80511589305709,13.8844324954296,5.55911002554763,-31.333750474558,166.154538144994
3096,30.95,56.577,23.8018932230561,1.58417764326722,-178.846090185772,80.3102912365331,-0.202465599971923,-3.75302175060329,13.9696400648458,5.56009013024607,-31.3179478390285,166.138765389624
3097,30.96,56.587,24.0291382889185,1.57520295443535,-178.855467714958,80.1132769673797,-0.188386302091019,-3.71298880373855,14.0542743491999,5.54189142742516,-31.3662037169106,166.183066650227
3098,30.97,56.597,24.2548107237225,1.55993942474038,-178.850212807918,79.9097401561499,-0.172003084748957,-3.71436901002114,14.1370055432796,5.53247012159945,-31.2838234165365,166.228974051495
3099,30.98,56.607,24.4656506525155,1.56015157538831,-178.86728294191,79.7058037161936,-0.168404254175108,-3.73586075622387,14.1904703033171,5.53124452671096,-31.1711815903389,166.285328808422
3100,30.99,56.617,24.6853145002569,1.55405173431046,-178.868994475514,79.5165894252199,-0.175269264322902,-3.68380817080138,14.2670859079776,5.50228885074838,-31.0689650587944,166.33813748578
3101,31,56.627,24.9018105907682,1.52945563411881,-178.901790236065,79.2755904966961,-0.130058972691452,-3.62602023780588,14.3730301903768,5.47910223561345,-31.0322752022438,166.359662419786
3102,31.01,56.637,25.1161382407557,1.52179978327842,-178.926042528938,79.0575054499952,-0.0973284222867758,-3.65541256767561,14.464047340965,5.46279138127752,-30.983319010923,166.394143875485
3103,31.02,56.647,25.3203183456314,1.49753692658749,-178.974736356973,78.839493622795,-0.0449013441886269,-3.63554856059104,14.5826392368822,5.43272360072853,-30.8850403959713,166.420865686675
3104,31.03,56.657,25.502490300078,1.47963428679715,-178.984156399985,78.6336338729492,-0.0182916752427948,-3.64827208131911,14.6336386665246,5.40423744849949,-30.931057311231,166.494278747108
3105,31.04,56.667,25.6901386821344,1.47192380752242,-178.979260943154,78.4301592452574,-0.0471676377770333,-3.59602943074244,14.7071332580622,5.39932008530991,-30.9989302434565,166.544335970246
3106,31.05,56.677,25.8544121643243,1.44894167199239,-179.031512829177,78.2577923987804,0.0343848481044566,-3.59108575321037,14.8131151505394,5.37961142545531,-30.8115987112706,166.532693253094
3107,31.06,56.687,26.008691581287,1.40917506699574,-179.036657598859,78.1018356780017,0.0408678453511543,-3.56496028060503,14.8787593195324,5.33869798744754,-30.8177824075721,166.585277026373
3108,31.07,56.697,26.1770364382925,1.3984917034961,-179.101669139277,77.9726228722429,0.138484649373914,-3.55587784206722,15.0175796695228,5.32162028308418,-30.6945395304629,166.566520680626
3109,31.08,56.707,26.34693713207,1.38776128635089,-179.115695524892,77.8398073974747,0.15101293253139,-3.57574789718822,15.1075644502189,5.30031838195136,-30.6002528465523,166.622432753789
3110,31.09,56.717,26.4800892868914,1.36614924624394,-179.113193428746,77.7263361559908,0.19844598616583,-3.52459801991583,15.1579474472943,5.27414833247993,-30.6426435707992,166.689462472223
3111,31.1,56.727,26.6285166916459,1.35542115194511,-179.127189404534,77.6220948264166,0.260083400854863,-3.48978954152067,15.2224505009363,5.24991914132574,-30.6172162913129,166.741533871795
3112,31.11,56.737,26.7597323988115,1.32629431994676,-179.174216474221,77.5281908582983,0.304846464743458,-3.41428136976351,15.2882232649672,5.20394243624046,-30.5201025900347,166.810987533364
3113,31.12,56.747,26.8747943396822,1.30284701931802,-179.195132868136,77.453050328185,0.359774865247131,-3.45392677294842,15.3672482522779,5.19827023541366,-30.4594149641396,166.81450457148
3114,31.13,56.757,27.0047341201726,1.26125598292933,-179.227464289636,77.3507435541651,0.40897178079126,-3.39191616739197,15.432484149194,5.15591245043855,-30.4432414022637,166.844592937381
3115,31.14,56.767,27.1119161221183,1.23941724825727,-179.16122042669,77.2845437494534,0.370980682239509,-3.40951192160219,15.4011242682007,5.16355252339171,-30.5042951356393,166.958532625618
3116,31.15,56.777,27.242066333787,1.21847738125415,-179.182640521281,77.209839245007,0.396252656197594,-3.39344478026394,15.4916347431592,5.1578975888321,-30.4889772764595,166.976775620298
3117,31.16,56.787,27.3347296897758,1.20373698928541,-179.199593938858,77.154608926469,0.431700037526013,-3.37041697030984,15.565679136275,5.15085760810644,-30.4669710683787,166.949148443722
3118,31.17,56.797,27.424478438347,1.19343045980225,-179.261279151398,77.0891792512618,0.532685808633595,-3.36731254865966,15.6375135479633,5.13346240915341,-30.4026194029848,166.945703634183
3119,31.18,56.807,27.5162872644856,1.17495861887723,-179.307831971887,77.0338816928519,0.610398482257479,-3.3323061398712,15.7171353062541,5.12714765726243,-30.2840886804134,166.917288022009
3120,31.19,56.817,27.594498183907,1.15068745366078,-179.317552482959,76.9993582624996,0.6603672735189,-3.37288246864214,15.7553874710849,5.11432805010854,-30.3815598233863,166.929561094942
3121,31.2,56.827,27.6604812463661,1.13300234120314,-179.34722180909,76.9489595369601,0.708416037307863,-3.34845204767983,15.817725552407,5.11303088113579,-30.265794772071,166.894387807015
3122,31.21,56.837,27.730132391948,1.11611353131851,-179.369434218411,76.9108098364126,0.776234070351554,-3.37063671799988,15.8650331881099,5.10959054050016,-30.2882889223521,166.912840152995
3123,31.22,56.847,27.7897642746068,1.09671133551134,-179.413336563204,76.8597874142573,0.849338305412638,-3.30719113205591,15.898867964639,5.0776548040436,-30.3010365161472,166.92803933588
3124,31.23,56.857,27.8513523832875,1.07851999290888,-179.443947515905,76.7872731837781,0.883905957089826,-3.27728154328876,15.9473435597077,5.07129863234712,-30.238405616782,166.936611403408
3125,31.24,56.867,27.9206102709535,1.06538865101992,-179.478508043038,76.7218729286702,0.94390671427403,-3.22083276045399,16.02125554087,5.0519647725855,-30.2190010404233,166.926232404868
3126,31.25,56.877,27.965023539778,1.02547403412507,-179.494078133581,76.6681207111858,0.975191353479149,-3.18470724257585,16.0271550566485,5.00294313139594,-30.23259453882,166.98008876902
3127,31.26,56.887,28.0145610432526,1.0118659453913,-179.495883019675,76.6163116800341,0.996256679503619,-3.17081035344394,16.0606154271034,5.01440321954529,-30.2894106062217,166.982980951308
3128,31.27,56.897,28.0425128254797,0.994021625926593,-179.516006108474,76.5877585695547,1.02947267236988,-3.14844813785178,16.0847405355537,4.97744219003917,-30.3312988114385,167.004138661724
3129,31.28,56.907,28.0681929845913,0.987726549229942,-179.516218161778,76.5624779072996,1.0623768903873,-3.1514294227647,16.0915416712808,4.9784647495059,-30.3656648416492,167.035192727719
3130,31.29,56.917,28.0935886639868,0.967976815670038,-179.526662999839,76.5569065128588,1.11252161448538,-3.17917035446478,16.1113910946708,4.97853616098023,-30.4447133146094,167.039209804726
3131,31.3,56.927,28.0900190967096,0.963099479066087,-179.53019977204,76.5559701513144,1.15991105989269,-3.15282006310022,16.1124600774733,4.96126676783033,-30.4890966182422,167.025552352593
3132,31.31,56.937,28.1026183592749,0.950090418465971,-179.527194471931,76.5429045673137,1.19904835890483,-3.17039066933147,16.1350122897955,4.9606058147175,-30.5408155730423,167.020995627702
3133,31.32,56.947,28.0924375548849,0.948742999066434,-179.495778729598,76.5514218486322,1.21967799097536,-3.19747662293761,16.0944399619099,4.95737368673609,-30.5688847603833,167.051721922114
3134,31.33,56.957,28.0894563638479,0.958887530290233,-179.427716003583,76.5302905877593,1.1815674224197,-3.24025232749081,16.0279612827934,4.99576407673595,-30.6683101344292,167.124902751526
3135,31.34,56.967,28.0619812267642,0.942116384163513,-179.404001679022,76.5100981564286,1.20025300505013,-3.28163484549891,16.0318340347702,4.99181522671058,-30.6346379443018,167.067957136965
3136,31.35,56.977,28.0333155032679,0.937023309324393,-179.395345961215,76.5067439578711,1.21067029394885,-3.27983981756994,16.0005795826568,4.98250179265275,-30.6790821137496,167.081968434852
3137,31.36,56.987,27.9989920059469,0.9417725659882,-179.38049541574,76.4929924275325,1.23015828326675,-3.31054688753862,16.0111122117253,4.99203176210073,-30.6693126084598,167.057266207251
3138,31.37,56.997,27.9619372980266,0.937530326104948,-179.322817709194,76.4751384268712,1.16391271844269,-3.35906432365675,15.96182141809,4.9889675423469,-30.6808525220523,167.074966751747
3139,31.38,57.007,27.9107614655218,0.935815347262873,-179.313144758833,76.4802969896866,1.14810861781507,-3.38329579441984,15.9336585518547,4.98708618082279,-30.6775988651471,167.063625040191
3140,31.39,57.017,27.865396250698,0.939940799093062,-179.274684292254,76.4721396763185,1.12838141148931,-3.37378655783096,15.9000471387071,4.98231479864919,-30.702333653653,167.064484273157
3141,31.4,57.027,27.8173065438241,0.943010171692616,-179.252621009484,76.4750947987178,1.1133201156312,-3.37823853394556,15.9017576682348,4.99485946695519,-30.7639197885956,167.02775153243
3142,31.41,57.037,27.7568427322248,0.954889710389476,-179.224827222805,76.471653709742,1.10409749354508,-3.41290307244654,15.9051515392521,5.01018711785973,-30.6690362119438,166.972525966137
3143,31.42,57.047,27.6739393843389,0.956334312898443,-179.224309633283,76.4966829874498,1.15119832555668,-3.40375173741242,15.8607915535782,5.00244928441144,-30.6851574282679,166.974033937274
3144,31.43,57.057,27.610662896041,0.962321779532019,-179.178810273096,76.4843539500096,1.16217931462936,-3.4491633608124,15.836368542727,5.00232687531013,-30.7433149840752,166.967452096951
3145,31.44,57.067,27.533112327794,0.972882214952188,-179.146763417391,76.5085038031443,1.15101714554019,-3.42662384984279,15.8014040775087,5.01588509855132,-30.7257654010685,166.954079212083
3146,31.45,57.077,27.4531661609087,0.973877388458796,-179.114938662365,76.5098714085045,1.14205131908905,-3.43109578890464,15.7886375920054,5.01823488504094,-30.7658839881912,166.933107283761
3147,31.46,57.087,27.3548418925358,0.96589692129294,-179.091257124603,76.5207848209137,1.1391078932798,-3.39511203240854,15.7544646489791,5.00449071602217,-30.7276626567488,166.893368314766
3148,31.47,57.097,27.2526561250048,0.96233405878464,-179.093508464428,76.5361667953876,1.1819606402855,-3.38353541225149,15.7333170411201,4.99026583584695,-30.6857821899968,166.870382941556
3149,31.48,57.107,27.1425471492027,0.972673230189192,-179.051254109416,76.5679982331322,1.19935131578992,-3.40777824348788,15.6824762408105,4.9918519493756,-30.7583843877328,166.902097943396
3150,31.49,57.117,27.0356717769726,0.968504504671863,-178.944471349855,76.6070801488352,1.13042275481409,-3.3763311528312,15.5965297815067,5.02294705709948,-30.7846120744967,166.94140425384
3151,31.5,57.127,26.9210021804084,0.968117792163443,-178.940748439609,76.6211552454014,1.14102123022989,-3.36244664810765,15.5827212714703,5.02579523165004,-30.7730119422451,166.924242078945
3152,31.51,57.137,26.8011770348072,0.966919298572971,-178.942307926991,76.6707385954798,1.16952727676026,-3.35732064012589,15.5562496380369,5.00167480098992,-30.814549399434,166.931484996956
3153,31.52,57.147,26.6838251201159,0.969437751856139,-178.913660896932,76.7053406910021,1.18461897896996,-3.34200003211161,15.5523118211561,5.00219780812517,-30.7985887993641,166.895933424957
3154,31.53,57.157,26.5495311992158,0.948944299842036,-178.918392984376,76.7744518331104,1.23042684734229,-3.3469968596663,15.514867455524,4.9682835297143,-30.7974417293162,166.888667666294
3155,31.54,57.167,26.4193180326011,0.949656319790719,-178.909361592278,76.8280048752986,1.26383292315377,-3.33183730830266,15.511953012275,4.96676159722112,-30.7453078515942,166.827205592779
3156,31.55,57.177,26.257749926745,0.956440829625129,-178.878767183401,76.9590416389631,1.27146787346841,-3.32310438231192,15.4104323787065,4.96120160941224,-30.7563901226073,166.878208163549
3157,31.56,57.187,26.1120022437548,0.958765251734647,-178.888937873092,77.0570866107545,1.30836005523368,-3.32961705021572,15.414697290104,4.95390772390222,-30.6795166268653,166.82556654871
3158,31.57,57.197,25.9502086554725,0.954126794529654,-178.851327278738,77.1569063049639,1.31114000387895,-3.34274922833301,15.3476962242122,4.95768264570659,-30.6017423606105,166.826191991171
3159,31.58,57.207,25.7803576726238,0.968512408994753,-178.85813205752,77.2777515568933,1.35708390625751,-3.3482917944051,15.2903673362186,4.94537065463593,-30.5536088412175,166.815055634354
3160,31.59,57.217,25.6064300224597,0.972394094665882,-178.842375741366,77.4305979089375,1.38019461526902,-3.37425520993249,15.233275659055,4.92249956052753,-30.5059600082652,166.819345627023
3161,31.6,57.227,25.4076294877959,0.964569523469844,-178.820182716182,77.5854563203037,1.39594187568842,-3.35713587222789,15.1382218505539,4.92039659663257,-30.5896846189076,166.838132730546
3162,31.61,57.237,25.2221287481436,0.964944731106862,-178.821248446466,77.7425839930621,1.40533245636577,-3.34317512545981,15.0759544139787,4.90910142675864,-30.5594895776375,166.832736157823
3163,31.62,57.247,25.0073048380654,0.968493123674785,-178.819841702284,77.9222900194989,1.38147569115593,-3.3803874897162,14.9857113578682,4.88864851200828,-30.5131475288146,166.797872123192
3164,31.63,57.257,24.7832760339174,0.990744127394782,-178.778695740632,78.1244970073365,1.37254583786585,-3.37844999062745,14.8555043978607,4.89776513466412,-30.5499308502165,166.791239527552
3165,31.64,57.267,24.5587133032567,1.00303084963136,-178.777470519189,78.3502860449896,1.40290267986591,-3.3761612266068,14.7723610387287,4.91888404906636,-30.4374934992064,166.709571096705
3166,31.65,57.277,24.3063498249451,1.00887764394531,-178.765596138282,78.5966408247446,1.3964968333359,-3.37628960139859,14.666364257479,4.91111194373218,-30.3705345735542,166.671866239337
3167,31.66,57.287,24.0330950237161,1.0131806351227,-178.748560884192,78.8668956375642,1.40099186923288,-3.346324977329,14.5257827636624,4.88485553810149,-30.4385261163638,166.661757686069
3168,31.67,57.297,23.7618999254208,1.00034171331398,-178.75549457185,79.1387250394512,1.40496471829611,-3.34768942539909,14.4172814597986,4.86888332059923,-30.4621195013814,166.630035192155
3169,31.68,57.307,23.4899417848551,1.02618114190969,-178.734045399012,79.4269046440534,1.43870539230652,-3.35737032562323,14.2719963380409,4.87340823640621,-30.5860036158445,166.638216656004
3170,31.69,57.317,23.1866318753653,1.03418753947985,-178.740678215282,79.7509255894013,1.45413073461352,-3.34898477879557,14.1249731885507,4.86887216793863,-30.4761933605756,166.609983314126
3171,31.7,57.327,22.9014187538396,1.0416843494683,-178.74535646417,80.0333798362517,1.4469068368319,-3.31892088773211,14.0267752719009,4.87341674747717,-30.472139010983,166.54138844284
3172,31.71,57.337,22.5916304323988,1.05316310818132,-178.757987884978,80.34734572758,1.50436230502356,-3.27008526230223,13.8747635049976,4.84869863486234,-30.6503511899019,166.523686676231
3173,31.72,57.347,22.2761609578262,1.05073175850003,-178.735668506488,80.685846891996,1.49888207505734,-3.28714498572614,13.7221478934703,4.83696577615278,-30.7350101234491,166.529857969946
3174,31.73,57.357,21.9601251759727,1.07693403044536,-178.728286767887,81.0047243004354,1.47479119050618,-3.29206924916198,13.5753293556839,4.84754907120655,-30.7654358538452,166.500812426431
3175,31.74,57.367,21.6161395321399,1.09101127017202,-178.740990275622,81.3576856839897,1.5216307496152,-3.25877053804969,13.4278871235714,4.85654340938553,-30.8302593900559,166.480053296314
3176,31.75,57.377,21.2600970684836,1.10368026013823,-178.713373863221,81.6749366280125,1.31874071664759,-3.40863539940135,13.2185315362665,4.82991442525272,-30.9324542834481,166.482497617737
3177,31.76,57.387,20.9017497968043,1.08694233525136,-178.728475216501,82.0613374408493,1.4470756584483,-3.30964152177513,13.1000590050781,4.80518263214467,-30.8467886615253,166.37496989093
3178,31.77,57.397,20.5247292006647,1.10007895037708,-178.715072717671,82.4336766565018,1.53840673779283,-3.26234973794609,12.8982182156532,4.80793899584029,-31.0415147312922,166.379346025009
3179,31.78,57.407,20.1529624879662,1.12714973239051,-178.722595996292,83.0141072613461,1.03618067794172,-2.5071759734932,12.7590601845536,4.79953582311376,-31.1828049607403,166.281782938231
3180,31.79,57.417,19.7747377167182,1.14994305798698,-178.740721912093,83.4253123139711,0.993963120575203,-2.37264367447417,12.6166126833348,4.80883809123843,-31.0682771012118,166.186105345258
3181,31.8,57.427,19.3592962725784,1.15888790627988,-178.729520324036,83.8718395089071,1.04782982645072,-2.32844187677636,12.4301216915915,4.80348623218106,-31.1915779034591,166.124394190331
3182,31.81,57.437,18.9582621295575,1.18468951213156,-178.722069185368,84.1436481824713,1.50791456599138,-2.8600617824884,12.2294975634995,4.81737723218721,-31.2471801472819,166.119973620214
3183,31.82,57.447,18.5343201413529,1.19784170119363,-178.70947621609,84.5850134361779,1.58649485483641,-2.99975883149271,12.048808621285,4.82022023045007,-31.2877201272517,166.051992568313
3184,31.83,57.457,18.1162434678405,1.24146452639597,-178.700571854296,85.0125366090578,1.66061490426022,-3.02895196561568,11.869045522567,4.85646329324855,-31.341023546989,165.96084183913
3185,31.84,57.467,17.6851375267568,1.25341821336288,-178.717249708648,85.4739921342829,1.65999391658617,-3.03813894453629,11.6676468322606,4.86210289488995,-31.3512339672075,165.910627364756
3186,31.85,57.477,17.2564305523275,1.28706373118224,-178.731038244441,86.070490515339,1.08365960828056,-2.41542666707307,11.5351249644639,4.89085663637711,-31.2748573683879,165.782727881855
3187,31.86,57.487,16.816215278687,1.30371879384735,-178.687775930632,86.5487810856598,1.05251743238642,-2.3198882537943,11.2827925513328,4.90886585473893,-31.5289180671611,165.81503694515
3188,31.87,57.497,16.3699335244908,1.30900359110213,-178.665370760386,86.9638507640854,1.0211348414382,-2.30358292735046,11.062410042313,4.89994445683379,-31.6903635182291,165.802485053231
3189,31.88,57.507,15.921755021152,1.33962631237584,-178.636762678997,87.3242239110728,1.55000188538558,-2.7430041682851,10.8590980191798,4.92716486921966,-31.62088845474,165.734565512068
3190,31.89,57.517,15.4810555288278,1.36446879538026,-178.606111544558,87.7300233932601,1.56177778561518,-2.89110148709115,10.656070369016,4.9676147200411,-31.7222723964126,165.68033568878
3191,31.9,57.527,15.046962102898,1.39231323186658,-178.605370075702,88.1420503821728,1.61539414341844,-2.94788525970749,10.4617092059069,4.98264719970753,-31.8131053291017,165.658821704672
3192,31.91,57.537,14.600609926631,1.4138739344713,-178.57928244004,88.7482918117256,0.943352468923778,-2.23693384921227,10.2640684646784,5.00509674994975,-31.8416869164767,165.586605016968
3193,31.92,57.547,14.156085568183,1.42869461448945,-178.546928615029,88.9723489792584,1.73214888072157,-2.9631336213746,10.0522432837369,5.0212268725182,-32.0424252829508,165.593153004788
3194,31.93,57.557,13.709315590825,1.46772472040326,-178.534708609739,89.4020255076677,1.70064976772813,-2.9599164343647,9.82477223591916,5.05364612700434,-32.2234548367201,165.561074744602
3195,31.94,57.567,13.281113153198,1.45447791911071,-178.431628201465,90.0141228462457,0.798071824649554,-2.13844081112178,9.53973804656986,5.09205913243257,-32.2879284908781,165.561948942865
3196,31.95,57.577,12.8435061956385,1.46140415425065,-178.402500843283,90.2012697698824,1.65341230052447,-2.97466707130101,9.34441504205092,5.12446234709465,-32.4161949623978,165.519017465261
3197,31.96,57.587,12.421765622439,1.47929248985845,-178.363356717109,90.5733342071403,1.57769037523954,-2.95671547593702,9.11403523654261,5.13995323607765,-32.6287320537491,165.52486676701
3198,31.97,57.597,12.0003013153439,1.47903020267737,-178.354037268935,90.9461976861194,1.64467085415718,-2.95558195578424,8.94001012282898,5.14527171924757,-32.6378508594164,165.445126224
3199,31.98,57.607,11.603645550288,1.50455413815638,-178.324622559792,91.2854644963237,1.56589330769703,-2.9601903996529,8.75718318402636,5.17146885116162,-32.7334274541729,165.397647776683
3200,31.99,57.617,11.184593269731,1.50104102171431,-178.308616580382,91.6441987310538,1.60686747067119,-2.95087475249057,8.57933520534791,5.17749561020247,-32.7697352178469,165.290174822826
3201,32,57.627,10.7741041930217,1.53513540920477,-178.293931483685,92.0133913992956,1.577369935844,-2.96655655938296,8.37479892778453,5.200161399284,-32.9270326081978,165.285645952964
3202,32.01,57.637,10.3828401910831,1.55175229101879,-178.275689450475,92.334296648383,1.55949989731605,-2.94525725272452,8.18826207268783,5.20535048859202,-32.9941738200474,165.259080508042
3203,32.02,57.647,9.98923433716493,1.54838335812917,-178.233642301136,92.6877462393725,1.55218276464895,-2.93646540865217,8.0014055314919,5.20847708367713,-33.0102859487443,165.214475820792
3204,32.03,57.657,9.61441475737175,1.57909477679945,-178.22897658013,93.005200806289,1.53621882435923,-2.94085844771433,7.84245572967108,5.2254997390926,-33.0906800169638,165.141105195883
3205,32.04,57.667,9.25940988173813,1.59609380094722,-178.181083033411,93.3234066112577,1.52637673259512,-2.93413788556857,7.66712487942525,5.23296500733357,-33.2184532073515,165.121586444672
3206,32.05,57.677,8.89582760299005,1.61075216763945,-178.220753520541,93.634643409005,1.49971657400939,-2.9412764127145,7.5207771760113,5.23840671335111,-33.2337142540435,165.065236463477
3207,32.06,57.687,8.5655646012782,1.63697952181565,-178.173704412238,93.8860015873244,1.51735338472396,-2.94623101039122,7.35337222787685,5.24200657249787,-33.3555813564804,165.071177339633
3208,32.07,57.697,8.24819151007807,1.64212618676021,-178.174209768003,94.1187935858783,1.50055970493503,-2.92576807636618,7.23775647720884,5.22967543636788,-33.3999913860391,165.018971263043
3209,32.08,57.707,7.93099607939361,1.67103156033363,-178.177019396328,94.3658982980465,1.52794345966997,-2.94689454934565,7.10608391901326,5.25280388105743,-33.3803823889203,164.941008630841
3210,32.09,57.717,7.63578590443137,1.68944925887007,-178.190907642852,94.5927152669683,1.5842187904481,-2.97016396872623,6.99940802103637,5.25158551169745,-33.4301049561962,164.889610534897
3211,32.1,57.727,7.35244288702426,1.6944553769112,-178.173475163752,94.8063223263074,1.57315696368986,-2.96430609708166,6.88699089041978,5.23871319869197,-33.5308603346541,164.858850708148
3212,32.11,57.737,7.08722822347375,1.70790372264684,-178.147390066869,95.0400333969157,1.64142956070793,-2.95261683146116,6.76487251085048,5.24030964658755,-33.6558492524609,164.846846297597
3213,32.12,57.747,6.81155587280542,1.7024308388718,-178.154193771789,95.2977493857265,1.65588969207246,-2.96436150780173,6.63107181881457,5.20052620980349,-33.7583408900431,164.834796083321
3214,32.13,57.757,6.58670857006835,1.71747366244641,-178.163352777462,95.4966880447093,1.69383924229897,-2.98201657381451,6.56705834401879,5.19926153251665,-33.8577177825213,164.760067861609
3215,32.14,57.767,6.34941727887982,1.72242271474365,-178.146496021952,95.7257961802466,1.72668274783358,-2.96855565037987,6.45943721208819,5.1839532835588,-33.9845530538656,164.657819157678
3216,32.15,57.777,6.11786447895815,1.74198477144347,-178.113503718038,95.9535348789667,1.67978599106412,-2.95248876845287,6.35165415296291,5.19457423596141,-34.0608596670341,164.653777404999
3217,32.16,57.787,5.8906025702357,1.75318183347406,-178.11772079618,96.1839330710987,1.73541904022063,-2.96225493693657,6.24523722615906,5.18806607337719,-34.1570567976081,164.652163409849
3218,32.17,57.797,5.6383353651628,1.78378725480565,-178.10918852208,96.4571669763998,1.77898383745101,-2.93444715179071,6.11205726214325,5.20819029453098,-34.2319037293055,164.669374893921
3219,32.18,57.807,5.38487624751647,1.76689319484018,-178.101087535479,96.7158099721723,1.767930429225,-2.85159850022213,5.96901023596208,5.17575543786526,-34.336534126915,164.679787344084
3220,32.19,57.817,5.17391095163895,1.79103010975269,-178.100968255489,96.9538524082063,1.78394468219182,-2.89011096634217,5.88542415645209,5.2088956113463,-34.4291847550957,164.650714576679
3221,32.2,57.827,4.95665601580944,1.80775000940346,-178.095359050839,97.2072588657087,1.82567234646089,-2.88979140510793,5.76770058800799,5.20543501130081,-34.4722716161708,164.670778380048
3222,32.21,57.837,4.73277160934726,1.81804815589791,-178.09905608028,97.4462117302044,1.87774833936462,-2.85681475512259,5.66364400590232,5.21053043200929,-34.5331129770256,164.644525243956
3223,32.22,57.847,4.50545657244702,1.83969480357989,-178.100980355518,97.6899436264473,1.87881009134751,-2.83778570391604,5.52920505877241,5.21748144025725,-34.6665891248428,164.64545924052
3224,32.23,57.857,4.28724240178371,1.86408388164877,-178.107337360939,97.9289582970125,1.96226052578431,-2.84269750347581,5.4170108782051,5.23440640828734,-34.6768087489839,164.588181525982
3225,32.24,57.867,4.07208777615304,1.86821584724114,-178.079108982375,98.1627952009384,1.99442405973902,-2.8074759255798,5.28168310465331,5.21715903323915,-34.8175423237033,164.603528106125
3226,32.25,57.877,3.86116661642988,1.868003077963,-178.088153976938,98.3821462919503,2.01224205924668,-2.77849336851541,5.17134191007661,5.20387145831589,-34.8397864637603,164.597562736337
3227,32.26,57.887,3.66162514041387,1.88251283877552,-178.101731474381,98.585022859919,2.00921582011751,-2.77240601346729,5.05571203874155,5.1959627533108,-34.9173366380806,164.581327233826
3228,32.27,57.897,3.45794788462539,1.898089289876,-178.121634563237,98.8014331274633,2.08982711342546,-2.72433674720734,4.96005226001548,5.20444612040958,-34.9520371325567,164.549661469138
3229,32.28,57.907,3.25283471126872,1.89875062792054,-178.146010937132,99.0095153080411,2.15654797685609,-2.72652658388331,4.84322473529929,5.18666135603847,-35.0582610463542,164.512911731271
